AppId,Name,FollowerCount,Genres,Categories,IGDB_Genres,IGDB_Themes,IGDB_Keywords,ExactMatch,ScrapedName,ReleaseDate,ParsedDate,YoutubeURL,YoutubeViewCount,YoutubeLikeCount,ScrapingError,Developers,IsFullyProcessed,Publishers,ReleaseInfo
3582250,Farm to Table,2586,"Casual, Indie, RPG, Simulation, Early Access","Single-player, Steam Achievements, Custom Volume Controls, Playable without Timed Input, Save Anytime, Stereo Sound, Steam Cloud, Family Sharing","Indie, Simulator",Open world,"cooking, farming simulator, managerial, resource gathering, resource management, shop life simulator",True,,"9 May, 2026",2026-05-09T00:00:00,https://www.youtube.com/watch?v=LStViz6muyQ,898,18,,indieGiant,True,indieGiant,"{'original_release_date': 'May 09, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
3583210,Crashout Crew,5211,"Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Custom Volume Controls, Keyboard Only Option, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Family Sharing","Arcade, Indie, Racing",,"3d, accessibility options, animals, bees, bug, bugs, casual, chaos, character customization, chicken, cloud saves, colorful, controller recommendation, controller support, crazy, custom volume controls, cute, dark, drifting, driving, family friendly, food, funny, insects, keyboard only option, management, money, nextfest october 2025, online co-op, online coop, physics, playable without timed input, polygonal 3d, snail, steam cloud, steam families, stereo sound, surround sound, vehicles, xbox controller support for pc",True,,"28 May, 2026",2026-05-28T00:00:00,https://www.youtube.com/watch?v=g5zAxMMDE2U,196252,12834,,Aggro Crab,True,Aggro Crab,"{'original_release_date': 'May 28, 2026', 'original_platforms': ['PC (Microsoft Windows)', 'Xbox Series X|S'], 'ports': []}"
3588140,Tune in to the show Part 2,1041,"Casual, Indie, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,,,True,Tune in to the show Part 2,"19 May, 2026",2026-05-19T00:00:00,,0,0,,RobertDeadth Games,True,RobertDeadth Games,{}
3602030,Steel Artery: Train City Builder,3955,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Adjustable Text Size, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Playable without Timed Input, Save Anytime, Stereo Sound, Steam Cloud, Stats, Family Sharing","Indie, Simulator, Strategy",,,True,Steel Artery: train-city building simulator,"15 May, 2026",2026-05-15T00:00:00,https://www.youtube.com/watch?v=kLuhKQdzEK0,71005,225,,SoulAge23,True,Crytivo,"{'original_release_date': 'May 15, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
3648730,Blood Vial,1002,Action,"Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",,Action,,True,Blood Vial,"4 May, 2026",2026-05-04T00:00:00,,0,0,,Dillon Steyl,True,Dillon Steyl,"{'original_release_date': 'May 04, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
3742830,The Awakener: Battle Tendency,8395,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing",Role-playing (RPG),Action,nextfest october 2025,True,The Awakener: Battle Tendency,"5 May, 2026",2026-05-05T00:00:00,https://www.youtube.com/watch?v=ei8qFBhBO0E,6623,58,,TANER GAMES,True,TANER GAMES,"{'original_release_date': 'May 05, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
3774440,?????~TOHOTOPIA,1294,"Casual, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Playable without Timed Input, Save Anytime, Family Sharing",Strategy,"4X (explore, expand, exploit, and exterminate)","accessibility options, adjustable difficulty, custom volume controls, mouse only option, nextfest february 2026, playable without timed input, save anytime",True,,"14 May, 2026",2026-05-14T00:00:00,,0,0,,Remilia Command,True,Remilia Command,"{'original_release_date': 'May 14, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
3784580,Goth Obsession: Touch Adventure,6182,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",,,,True,Goth Obsession: Touch Adventure,"7 May, 2026",2026-05-07T00:00:00,,0,0,,Mora the Goth Girl,True,Raunchy Mumble,{}
3804180,A summer in Oneeshota Town,1843,"Casual, Indie, RPG","Single-player, Steam Cloud, Family Sharing",,,,True,A summer in Oneeshota Town,"8 May, 2026",2026-05-08T00:00:00,,0,0,,アイオライト,True,"072 Project, 072 News",{}
3936730,STARDUST: Wish of Witch,2335,"Indie, RPG, Strategy","Single-player, Full controller support, Color Alternatives, Custom Volume Controls, Playable without Timed Input, Family Sharing","Indie, Role-playing (RPG), Strategy, Tactical, Turn-based strategy (TBS)",Fantasy,"card battler, jrpg, srpg, story rich, strategy rpg, turn-based rpg",True,,"28 May, 2026",2026-05-28T00:00:00,https://www.youtube.com/watch?v=lP8qkw22iRg,12286,130,,"Kniv Studio Co., Ltd.",True,"Kniv Studio Co., Ltd.","{'original_release_date': 'Jan 20, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': [{'platform': 'PC (Microsoft Windows)', 'release_date': 'May 28, 2026'}]}"
4078200,Dwarf Eats Mountain,1755,"Casual, Indie, Simulation, Strategy","Single-player, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Playable without Timed Input, Save Anytime, Steam Cloud, Family Sharing","Indie, Simulator, Strategy",Fantasy,"dwarf, dwarves, incremental, mining, nextfest february 2026",True,,"18 May, 2026",2026-05-18T00:00:00,https://www.youtube.com/watch?v=JIGQJDdqY0E,436,10,,Green Wizard,True,Green Wizard,"{'original_release_date': 'May 18, 2026', 'original_platforms': ['Linux', 'PC (Microsoft Windows)'], 'ports': []}"
4103710,Amazons vs Zombies,3731,"Action, Adventure, Casual, Indie, RPG, Strategy, Free To Play","Single-player, Steam Achievements, In-App Purchases, Custom Volume Controls, Mouse Only Option, Playable without Timed Input, Save Anytime, Stereo Sound, Touch Only Option","Adventure, Indie, Role-playing (RPG), Strategy, Tactical","Action, Erotic","nsfw, nudity, sexual content",True,,"4 May, 2026",2026-05-04T00:00:00,,0,0,,Pixel Paradise,True,Flushee,"{'original_release_date': 'May 04, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
4187140,Don't Panic! It is Just Turbulence,4225,Indie,"Multi-player, Co-op, Online Co-op, Steam Achievements, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Subtitle Options, Steam Cloud, Family Sharing","Indie, Puzzle",,"ai-generated artwork, nextfest february 2026",True,,"11 May, 2026",2026-05-11T00:00:00,,0,0,,Harmonia Games,True,Aiolos Studios,"{'original_release_date': 'May 11, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
4284680,Sex Apartment 2: Grand Hotel,4615,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",,,,True,,"1 May, 2026",2026-05-01T00:00:00,,0,0,,Dreamers Workshop,True,Dreamers Workshop,{}
4466620,SiNiSistar 2,1846,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Stereo Sound, Partial Controller Support, Steam Cloud, Family Sharing",,,,True,,"15 May, 2026",2026-05-15T00:00:00,,0,0,,Uu,True,Eroge Japan,{}
4491210,FUTA FIGHT & FUCK ??,1321,"Action, Simulation, Sports","Single-player, Steam Achievements, Family Sharing",,,,True,,"2 May, 2026",2026-05-02T00:00:00,,0,0,,BanzaiProject,True,BanzaiProject,{}
4620930,Ghost of Tokyo,2205,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Mouse Only Option, Playable without Timed Input, Save Anytime, Family Sharing",Indie,Action,,True,,"28 May, 2026",2026-05-28T00:00:00,,0,0,,Shadow Veil Studios,True,Shadow Veil Studios,"{'original_release_date': 'Oct 12, 2021', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
4630570,RUNNING TRAIN | ?????,1307,"Casual, Indie, Simulation, Early Access","Single-player, Full controller support, Family Sharing",Simulator,,train simulator,True,,"24 May, 2026",2026-05-24T00:00:00,,0,0,,Novatetsu Games,True,Novatetsu Games,"{'original_release_date': 'May 24, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
